policy_id,policyholder_id,vehicle_id,policy_type,inception_date,expiry_date,annual_premium,coverage_limit,deductible
POL-65FF09BE,PH-6B353469,VH-6738FD68,third_party,2021-02-17,2022-02-17,269.31,30753.0,0
POL-F092A37D,PH-A4CB1FA3,VH-8732D1D4,third_party,2021-03-17,2022-03-17,119.48,15257.98,750
POL-D927B873,PH-5054F267,VH-BBFED517,fire_theft,2022-11-10,2023-11-10,238.13,19900.79,1000
POL-6AA50D46,PH-560CC6CF,VH-0273BDC3,third_party,2022-04-14,2023-04-14,104.86,12492.31,250
POL-BF43299F,PH-8669DC61,VH-1723CCF5,comprehensive,2023-07-26,2024-07-25,632.14,56776.82,750
POL-57DE8D48,PH-5AB7D759,VH-BD2DD297,fire_theft,2023-11-01,2024-10-31,364.85,57918.73,0
POL-37E5D84F,PH-588A1C47,VH-5A111D44,fire_theft,2021-08-12,2022-08-12,594.93,81190.63,500
POL-96129E35,PH-066AC891,VH-EE95D1D9,third_party,2023-09-14,2024-09-13,366.46,53158.47,250
POL-2C05B180,PH-4CDCE68E,VH-C1744C13,third_party,2021-08-11,2022-08-11,102.2,20431.88,250
POL-529D9D8C,PH-E33D1BDB,VH-44B4FE73,third_party,2021-05-22,2022-05-22,192.63,26903.04,0
POL-DBBC853B,PH-7660FAC2,VH-7FD839D1,third_party,2022-05-06,2023-05-06,34.76,6759.93,500
POL-207A4398,PH-607A065F,VH-01733D95,comprehensive,2022-08-30,2023-08-30,1324.9,101869.59,1000
POL-F4AFB39A,PH-4A11B881,VH-FF9256A1,third_party,2023-06-05,2024-06-04,50.3,5999.77,250
POL-BE167A7C,PH-33AECB3E,VH-9D134D41,fire_theft,2023-06-03,2024-06-02,126.99,12400.46,0
POL-861ACF75,PH-477D6D40,VH-B44839F9,third_party,2021-01-28,2022-01-28,111.71,25664.44,500
POL-C5CE92B2,PH-CACAB67F,VH-D2C438B7,comprehensive,2022-08-03,2023-08-03,606.73,62896.7,500
POL-3A85A982,PH-19943429,VH-1EB08517,comprehensive,2021-04-03,2022-04-03,773.7,70733.24,250
POL-7EE3EC94,PH-F7581CAA,VH-04F2597F,third_party,2022-10-27,2023-10-27,204.58,42780.12,0
POL-A78D6A13,PH-7D0268FF,VH-6022A864,third_party,2022-01-06,2023-01-06,222.93,56991.22,250
POL-9D291859,PH-5050D265,VH-FCBB1939,fire_theft,2022-03-31,2023-03-31,186.63,30480.86,750
POL-4EC86846,PH-8437EFAA,VH-15996A21,third_party,2023-05-27,2024-05-26,388.87,46347.17,0
POL-EA3D72EE,PH-6B71256E,VH-9F1CA069,fire_theft,2022-11-05,2023-11-05,455.24,53477.21,750
POL-8B498302,PH-A595544E,VH-0D2AE7E8,third_party,2021-11-21,2022-11-21,107.87,23258.53,250
POL-3C73662C,PH-1B1F59CD,VH-A7194870,comprehensive,2022-09-24,2023-09-24,245.38,15232.78,500
POL-BEC6B361,PH-3CDB318B,VH-542EABED,fire_theft,2022-04-09,2023-04-09,218.56,24294.09,500
POL-797328AB,PH-102B7EBA,VH-FAD0F273,fire_theft,2023-01-29,2024-01-29,225.62,26991.41,0
POL-50FC66F3,PH-CC0F75B1,VH-BDC38237,third_party,2021-06-06,2022-06-06,408.26,67472.59,1000
POL-C3B78A6D,PH-EAE7146A,VH-136B71FD,third_party,2022-02-18,2023-02-18,364.92,84860.32,250
POL-57880BF0,PH-7DE6A4F5,VH-3F1F67F1,fire_theft,2022-07-09,2023-07-09,81.37,13372.77,250
POL-B549953F,PH-3D89C0DE,VH-183C9010,third_party,2021-10-29,2022-10-29,468.04,68058.65,250
POL-AFCA7C49,PH-6B3653C8,VH-AE6404D9,third_party,2023-08-06,2024-08-05,76.19,16718.14,750
POL-D2FFA28B,PH-05399FD5,VH-0B758953,fire_theft,2022-09-10,2023-09-10,293.74,56620.53,500
POL-1FDA9BEA,PH-B3D9B953,VH-4D63D17F,fire_theft,2023-03-18,2024-03-17,140.59,14105.25,250
POL-46212A70,PH-B4C1AB74,VH-CCCF9959,fire_theft,2022-05-28,2023-05-28,362.3,68548.63,750
POL-70BC8599,PH-D201697B,VH-0A2E4CF9,third_party,2021-03-02,2022-03-02,829.5,130583.48,500
POL-A8B8134A,PH-A3915718,VH-57942527,third_party,2021-11-28,2022-11-28,370.71,53751.75,1000
POL-4C6289B2,PH-D89461F3,VH-B4CDD1FD,comprehensive,2022-12-12,2023-12-12,320.86,49327.22,250
POL-BC65C2FA,PH-88DB74A4,VH-D95232E1,third_party,2021-05-02,2022-05-02,165.75,41945.04,750
POL-35B035CF,PH-62208718,VH-7583C98D,comprehensive,2023-04-23,2024-04-22,723.88,89333.25,250
POL-1FD7B046,PH-A4991855,VH-EB7CE2AF,comprehensive,2021-07-04,2022-07-04,1302.95,88903.23,250
POL-94DA660C,PH-E63886E0,VH-7872C4C5,fire_theft,2021-11-12,2022-11-12,169.04,15553.89,250
POL-DEC1B9BE,PH-0AD37166,VH-F58CEFA7,third_party,2023-09-13,2024-09-12,416.98,44826.46,250
POL-F347238A,PH-E6585588,VH-E0409C97,third_party,2022-12-02,2023-12-02,389.77,50932.63,1000
POL-AB627A34,PH-B439C8B0,VH-2A7E393F,comprehensive,2023-08-12,2024-08-11,177.05,19120.01,500
POL-6E6B119B,PH-98A79F4F,VH-E34F8C9C,comprehensive,2022-01-30,2023-01-30,729.92,47904.1,1000
POL-32783EFE,PH-91C967D6,VH-0952F366,third_party,2021-10-26,2022-10-26,52.15,9943.15,0
POL-07DCB34F,PH-697FB7FC,VH-DA22F712,third_party,2023-07-13,2024-07-12,441.64,105670.87,500
POL-5A1A55BB,PH-00567732,VH-A9511B71,comprehensive,2022-03-26,2023-03-26,652.38,72900.06,500
POL-0D277151,PH-35A7BBDF,VH-A7D61C00,comprehensive,2023-09-05,2024-09-04,522.33,61746.48,750
POL-272CE349,PH-57860BF3,VH-7C96D70D,comprehensive,2021-05-24,2022-05-24,456.31,32681.96,750
POL-7AF7EA49,PH-D4B66900,VH-5CC69529,third_party,2023-09-10,2024-09-09,53.41,16567.82,500
POL-5FBD6ED3,PH-2B1D6A9F,VH-1D444C69,comprehensive,2022-10-22,2023-10-22,61.98,6311.38,750
POL-4FB044B9,PH-EAC2526A,VH-D6C11D14,third_party,2022-10-12,2023-10-12,549.64,53991.72,0
POL-4EF18E3E,PH-27BEDB56,VH-9D596D36,comprehensive,2023-03-30,2024-03-29,577.26,62239.44,500
POL-C959B16A,PH-F59D4703,VH-CF782340,comprehensive,2021-01-28,2022-01-28,1037.32,133906.05,500
POL-27F84300,PH-EF526FCC,VH-1147FF23,comprehensive,2023-03-22,2024-03-21,60.24,6679.01,500
POL-A0406D66,PH-7BEC4C95,VH-63D76FD3,comprehensive,2022-05-29,2023-05-29,239.5,39537.27,500
POL-50EDB241,PH-77A673E2,VH-DE0F0192,third_party,2021-08-15,2022-08-15,225.1,27271.33,250
POL-A6D4AEBA,PH-FFADF5E8,VH-910111B4,third_party,2022-05-23,2023-05-23,431.11,67775.73,1000
POL-84993598,PH-FAEC75AB,VH-FEACC323,comprehensive,2023-09-03,2024-09-02,536.07,43251.9,0
POL-B18B03FD,PH-BE363BC8,VH-3B2CEFA2,third_party,2021-07-07,2022-07-07,104.82,16606.59,250
POL-5B4DA40A,PH-063ED4A7,VH-76B2F5A5,third_party,2023-10-03,2024-10-02,56.71,10563.34,750
POL-CB479EFB,PH-D9E61D86,VH-E43DBCDF,fire_theft,2022-01-27,2023-01-27,279.64,38667.82,500
POL-E3B093F5,PH-2F080F35,VH-D01DC42C,comprehensive,2023-11-06,2024-11-05,333.02,41498.3,500
POL-A27111B0,PH-D9FB6192,VH-FB2FD8C9,fire_theft,2022-02-03,2023-02-03,66.25,8965.02,500
POL-0187F1FF,PH-C5F0BA7B,VH-433985E5,comprehensive,2022-06-27,2023-06-27,518.1,54437.49,750
POL-2DF035BF,PH-F5B93F5B,VH-A58EB7D5,third_party,2022-01-28,2023-01-28,75.18,10117.38,0
POL-EE3A22B6,PH-0C5F5F5D,VH-20D2B4D5,comprehensive,2021-04-09,2022-04-09,649.89,35830.47,500
POL-4DDD5406,PH-BEE1C1D1,VH-AD2BDDC6,third_party,2021-04-25,2022-04-25,78.33,10531.38,1000
POL-594309A2,PH-E5216F86,VH-F818F020,fire_theft,2022-10-14,2023-10-14,118.59,11228.2,250
POL-D7ADBC35,PH-16D1B59A,VH-408E5CA5,fire_theft,2021-11-29,2022-11-29,303.74,46617.62,250
POL-99B35920,PH-3CE2F90A,VH-BE93D11E,fire_theft,2023-05-04,2024-05-03,34.11,6948.78,250
POL-6AF986A8,PH-223A7F7F,VH-8DE93204,comprehensive,2021-12-07,2022-12-07,197.97,23580.24,500
POL-7B6E34AB,PH-C6B32C1A,VH-7B7D13FD,third_party,2023-12-24,2024-12-23,102.65,30160.08,750
POL-F49ED835,PH-E38F38C3,VH-02175956,comprehensive,2023-11-30,2024-11-29,607.32,38616.37,500
POL-039F1956,PH-00CAD105,VH-3DBB4415,comprehensive,2021-09-27,2022-09-27,326.93,40578.96,1000
POL-C90796F3,PH-6AF21697,VH-25CF3D0A,third_party,2023-12-15,2024-12-14,241.68,41253.53,750
POL-E9AD00F9,PH-3DD3BCD1,VH-8003F2E7,third_party,2023-03-09,2024-03-08,66.51,20023.58,0
POL-1EF8A164,PH-E554ECDA,VH-46C125FB,third_party,2023-05-07,2024-05-06,109.67,26701.51,500
POL-8DF46448,PH-675893F2,VH-B207EAF7,third_party,2022-02-26,2023-02-26,389.16,109933.24,1000
POL-02B04270,PH-A7FC9DB1,VH-4C074B04,third_party,2022-07-07,2023-07-07,103.26,14549.5,250
POL-102D7788,PH-4409450E,VH-657D99F5,comprehensive,2022-12-24,2023-12-24,548.29,29609.38,0
POL-033F4214,PH-40B2F33B,VH-4D2F61FB,fire_theft,2023-10-24,2024-10-23,326.21,30303.13,0
POL-4AC0B69F,PH-44DF6FBE,VH-512509AB,third_party,2021-08-28,2022-08-28,523.26,78353.72,750
POL-BD91E4E2,PH-AEA229AF,VH-6BCA20EA,fire_theft,2023-04-02,2024-04-01,215.99,44450.48,1000
POL-09E0DAB8,PH-4F0D0B95,VH-6AE0AB3A,fire_theft,2022-10-24,2023-10-24,211.12,17939.45,250
POL-FEB4CAE6,PH-F9945505,VH-40FF1243,fire_theft,2021-11-04,2022-11-04,278.15,41132.91,250
POL-24FFFD8D,PH-FE5ED692,VH-93009955,fire_theft,2022-06-04,2023-06-04,318.16,50511.62,250
POL-7C8FCC96,PH-B4A10E29,VH-357DB5D9,third_party,2023-05-04,2024-05-03,88.49,14829.38,250
POL-622736DF,PH-5B3C008D,VH-1B60089B,fire_theft,2021-02-09,2022-02-09,241.81,35064.15,750
POL-6174EAA2,PH-875F43A1,VH-292E123B,comprehensive,2022-01-18,2023-01-18,472.33,48585.74,500
POL-CC305CD6,PH-00233B79,VH-6B3FDDA1,third_party,2021-09-16,2022-09-16,175.44,19338.81,750
POL-7465B1E8,PH-06B6522B,VH-BCBB9E60,comprehensive,2021-04-11,2022-04-11,324.75,37383.83,250
POL-CD77012D,PH-2F28C980,VH-98BB80DB,third_party,2023-11-29,2024-11-28,378.16,70758.85,1000
POL-31C1D4BA,PH-6E8F43BF,VH-4D74F0FD,comprehensive,2021-08-19,2022-08-19,492.76,57815.78,0
POL-8C646333,PH-2BB23CEA,VH-A5CEF16C,comprehensive,2023-11-16,2024-11-15,97.38,8774.91,1000
POL-B26A86A5,PH-D6A5501C,VH-DB105E2E,fire_theft,2021-02-27,2022-02-27,174.46,14702.98,1000
POL-62D0AE7B,PH-539346AC,VH-1586ADBB,third_party,2023-10-01,2024-09-30,117.76,27404.48,250
POL-EF2E24D2,PH-9EC7E382,VH-2B4F0207,third_party,2022-06-01,2023-06-01,208.05,50036.6,500
POL-8AC30819,PH-67C1E147,VH-93F9CD76,fire_theft,2022-06-13,2023-06-13,224.32,15008.81,250
POL-982B7853,PH-CE29419E,VH-D22E3901,comprehensive,2022-07-11,2023-07-11,257.17,28145.4,500
POL-68AFB7C7,PH-D0939705,VH-D0CE53B0,third_party,2021-08-20,2022-08-20,124.15,16672.03,500
POL-FE69B49A,PH-C16C8FDD,VH-DC1218FB,comprehensive,2023-06-14,2024-06-13,433.16,50476.83,250
POL-1B230160,PH-DD65A801,VH-4882FAE5,third_party,2021-12-31,2022-12-31,300.86,37279.37,500
POL-F25D343F,PH-867503B5,VH-48981654,fire_theft,2023-07-15,2024-07-14,768.12,75900.25,250
POL-FE15127F,PH-B41E0610,VH-7AA098D9,third_party,2021-08-04,2022-08-04,374.81,72165.48,0
POL-3AEB7DEE,PH-297AEA28,VH-D39F0DFD,comprehensive,2022-10-11,2023-10-11,460.92,27449.16,750
POL-CECA57B5,PH-62FC87E0,VH-50C1F557,third_party,2022-05-30,2023-05-30,347.32,47618.34,500
POL-E0B55A2E,PH-534E3B6F,VH-81ABBBD6,third_party,2022-11-22,2023-11-22,173.18,24188.46,750
POL-5209CAA6,PH-39A2B566,VH-19D9ED17,third_party,2021-03-09,2022-03-09,116.35,27107.5,250
POL-520215E5,PH-BA93A6C8,VH-EDF01BAC,third_party,2023-06-18,2024-06-17,408.17,81141.57,750
POL-4ACBDB90,PH-35DAA40A,VH-A270586E,third_party,2021-02-05,2022-02-05,272.25,66583.55,500
POL-8BBC2DC5,PH-3E41325F,VH-7AB83746,fire_theft,2022-07-18,2023-07-18,201.83,21653.36,0
POL-D469A8DB,PH-DC15D85B,VH-90BC72D0,fire_theft,2022-02-06,2023-02-06,83.91,17748.93,0
POL-C5F22DE2,PH-48D20CBB,VH-8426D90B,third_party,2021-10-01,2022-10-01,224.86,47856.2,750
POL-EE7725CC,PH-7178F59F,VH-7943AE80,fire_theft,2022-11-03,2023-11-03,115.3,15175.79,750
POL-07C4A61F,PH-FA917369,VH-F9636C95,third_party,2023-12-21,2024-12-20,100.17,19706.38,250
POL-A2F2ADB2,PH-65A9106F,VH-10AC7620,third_party,2021-11-12,2022-11-12,135.68,22978.68,1000
POL-52BC6C0A,PH-977FDE0D,VH-3B050C79,comprehensive,2023-11-19,2024-11-18,383.26,44115.56,250
POL-68A9CED9,PH-9D04FBA9,VH-557B0F14,comprehensive,2021-07-10,2022-07-10,36.25,4937.19,750
POL-C7DB807C,PH-A407F24B,VH-ECDCA6B6,comprehensive,2023-06-06,2024-06-05,467.65,68719.1,1000
POL-2A34855D,PH-A1AB75D4,VH-83256295,comprehensive,2022-08-01,2023-08-01,1617.46,102516.64,1000
POL-73FEA61F,PH-395AA1CD,VH-C66AF018,fire_theft,2023-08-30,2024-08-29,252.76,40177.01,250
POL-5E140D4B,PH-E4D8ECD9,VH-599AB331,comprehensive,2022-01-22,2023-01-22,848.82,50956.7,1000
POL-ECB4A05D,PH-85C118B7,VH-24D04091,fire_theft,2021-12-14,2022-12-14,182.97,43887.63,250
POL-96A1650C,PH-394723EB,VH-D8AEE952,third_party,2021-09-23,2022-09-23,70.94,15593.59,0
POL-0667EABB,PH-05D62704,VH-F39A54FD,fire_theft,2021-06-22,2022-06-22,819.84,137006.02,250
POL-C3779556,PH-C417A0AC,VH-AB11F0DE,third_party,2023-07-27,2024-07-26,277.76,67609.27,250
POL-344E885C,PH-9784D5D8,VH-E5EECB06,comprehensive,2021-02-23,2022-02-23,403.43,26552.07,500
POL-E67893EA,PH-D82156BD,VH-C84A04FB,third_party,2021-01-04,2022-01-04,437.01,48484.87,250
POL-0095706A,PH-581CAF10,VH-95355CFD,comprehensive,2021-08-24,2022-08-24,2197.77,209199.58,0
POL-6FB8946D,PH-EBCB4A65,VH-ABA0CEA2,comprehensive,2021-12-30,2022-12-30,76.97,8245.2,0
POL-C7A78961,PH-5FE9662C,VH-ACD2D91E,third_party,2021-04-28,2022-04-28,80.49,16285.96,500
POL-604AA678,PH-C637B8CB,VH-5AF55156,fire_theft,2022-04-04,2023-04-04,148.87,22894.42,500
POL-F837F4BC,PH-83DDFA53,VH-47B16B1E,third_party,2023-10-17,2024-10-16,247.87,46812.18,0
POL-18C920A6,PH-D1E17EE7,VH-ACF3342C,fire_theft,2023-05-12,2024-05-11,92.76,14074.36,0
POL-31C7861C,PH-108D2F3B,VH-ED500BD2,comprehensive,2023-02-22,2024-02-22,323.08,41321.56,500
POL-21622727,PH-0E369939,VH-0ACFB381,comprehensive,2023-09-25,2024-09-24,816.9,92359.55,250
POL-C9F32D0D,PH-77B7C0DB,VH-5D2BAAFF,comprehensive,2023-02-26,2024-02-26,257.03,19336.06,250
POL-67F3B86E,PH-7E780EFA,VH-7F64493C,comprehensive,2022-03-04,2023-03-04,565.98,62504.95,500
POL-60D63F21,PH-66CB225B,VH-D9E7C10B,comprehensive,2023-04-11,2024-04-10,182.66,16548.87,0
POL-8858E59A,PH-DC6BFC3D,VH-2EFBE1F7,comprehensive,2022-09-07,2023-09-07,278.38,23207.6,750
POL-2AE131BB,PH-A4EB9D75,VH-174BE9FF,third_party,2021-01-18,2022-01-18,268.44,57215.69,500
POL-F82FB12E,PH-870A73BD,VH-360E42BA,comprehensive,2021-11-11,2022-11-11,448.22,52156.39,250
POL-1AC825F1,PH-C28AE772,VH-4A69DAD6,fire_theft,2022-05-09,2023-05-09,84.4,11822.19,0
POL-ABE2376E,PH-501AFC12,VH-AD45B486,third_party,2021-03-30,2022-03-30,215.42,25837.93,750
POL-4AE28361,PH-3EA15A23,VH-34001A0A,third_party,2022-01-28,2023-01-28,133.37,28644.42,250
POL-9530CAE9,PH-E2E0C9A3,VH-A1698C5B,fire_theft,2022-10-02,2023-10-02,702.62,71419.97,250
POL-234E52A2,PH-21D4A128,VH-790DBA59,fire_theft,2022-09-01,2023-09-01,446.96,79993.83,0
POL-E8801A15,PH-F1916CAC,VH-124C5FEA,third_party,2022-09-25,2023-09-25,638.18,140001.08,500
POL-72E68C66,PH-85CD46B7,VH-EB527FB5,comprehensive,2022-02-06,2023-02-06,584.17,83267.66,1000
POL-39E2160B,PH-E59C0173,VH-D67635D0,third_party,2023-02-17,2024-02-17,180.58,31774.18,250
POL-46364FEB,PH-D58E78FB,VH-82EE3B75,third_party,2022-07-28,2023-07-28,192.74,28387.14,750
POL-CCFCAF0E,PH-88113E3F,VH-71D0CD96,fire_theft,2023-03-07,2024-03-06,99.79,22527.53,1000
POL-6E905BF4,PH-7433AF55,VH-855ABF86,fire_theft,2021-10-16,2022-10-16,582.64,56623.59,0
POL-65253E41,PH-D6C2A3C5,VH-5BC2FCA1,third_party,2022-12-08,2023-12-08,59.56,9392.68,1000
POL-4BF50257,PH-CCCD8FE0,VH-C13A2C00,third_party,2022-09-03,2023-09-03,54.3,7737.06,0
POL-0116890F,PH-1AD7D22D,VH-80F44DDD,comprehensive,2022-08-20,2023-08-20,564.17,69719.83,500
POL-2E5E48DB,PH-32075C3F,VH-24520C3F,third_party,2021-12-04,2022-12-04,326.32,95969.48,750
POL-0E267439,PH-A0635A56,VH-26470A95,third_party,2022-10-07,2023-10-07,138.26,34386.0,1000
POL-00E75A5C,PH-3861991B,VH-5842ED70,third_party,2023-10-13,2024-10-12,137.93,21589.3,1000
POL-009F48D3,PH-E425FF45,VH-E00F3594,third_party,2022-01-11,2023-01-11,478.6,92005.8,0
POL-0451276D,PH-C6A7F4E7,VH-6A59FBA3,third_party,2021-07-04,2022-07-04,150.23,26946.38,250
POL-6CDE91F9,PH-1FD217B3,VH-D7C51899,third_party,2022-02-23,2023-02-23,187.01,52005.18,250
POL-F2245875,PH-49E16BD8,VH-DAA43D81,fire_theft,2021-04-25,2022-04-25,1148.11,93565.44,250
POL-57B6C837,PH-A817B61A,VH-A86A32C0,third_party,2023-04-21,2024-04-20,145.06,20561.61,750
POL-02A9DB9B,PH-B8419309,VH-2E20CAD9,comprehensive,2021-06-13,2022-06-13,651.64,45176.78,0
POL-6DB4314A,PH-3790E4AC,VH-E0AE5D99,comprehensive,2022-07-24,2023-07-24,414.5,28900.14,250
POL-460B2A93,PH-764B4C87,VH-D06C4725,comprehensive,2021-04-11,2022-04-11,189.39,17421.62,500
POL-9A3D1E7C,PH-0FA6A0D8,VH-418F7EF5,fire_theft,2023-08-24,2024-08-23,334.74,67370.12,750
POL-EFF4D641,PH-17669AE7,VH-B0F6FF54,third_party,2023-01-16,2024-01-16,299.31,69889.56,750
POL-D19E97C9,PH-C49362BF,VH-6DC62DC9,comprehensive,2021-09-11,2022-09-11,1157.57,115158.14,750
POL-718B78D1,PH-5314B451,VH-713274D6,fire_theft,2021-08-18,2022-08-18,362.99,58757.46,250
POL-6DC846DA,PH-DFA1EB7E,VH-CEB041F7,fire_theft,2021-04-16,2022-04-16,242.23,31658.36,0
POL-57A97C30,PH-FFED3ADE,VH-51FCF54A,comprehensive,2021-07-30,2022-07-30,634.42,45324.66,250
POL-F64866FF,PH-6B5C4B25,VH-35942949,comprehensive,2023-08-30,2024-08-29,358.68,33940.37,250
POL-67A519E3,PH-C9E9E2A8,VH-AB5E43A1,third_party,2021-07-07,2022-07-07,136.79,20148.01,0
POL-270F6C06,PH-0838B7ED,VH-7E148357,third_party,2022-05-30,2023-05-30,278.87,35715.32,250
POL-EF84B192,PH-5EE2B111,VH-5BACCCC1,fire_theft,2023-04-16,2024-04-15,148.27,13824.06,750
POL-D8BD63C8,PH-C3DF9255,VH-3942BED8,comprehensive,2022-11-22,2023-11-22,562.67,29619.45,750
POL-56935BB1,PH-0551EAB7,VH-66F1164D,comprehensive,2021-03-12,2022-03-12,191.47,22919.96,750
POL-F1B440D4,PH-108C1DFC,VH-201D2BDF,fire_theft,2023-02-01,2024-02-01,678.74,64538.19,0
POL-D4DBEEC4,PH-27F75703,VH-5FBDD433,third_party,2023-12-20,2024-12-19,170.36,31305.52,0
POL-540BB05A,PH-8505980A,VH-EBFB0834,comprehensive,2023-12-26,2024-12-25,503.43,78572.55,500
POL-F38E2F6C,PH-63316A8F,VH-50000D2D,fire_theft,2022-02-14,2023-02-14,959.38,111737.6,250
POL-201979D2,PH-C3B3EECB,VH-2D234A15,comprehensive,2021-07-01,2022-07-01,309.82,46138.72,1000
POL-13237203,PH-93F7A744,VH-6C65BAB2,third_party,2021-10-09,2022-10-09,121.15,24741.73,500
POL-B0CE852B,PH-502BCD7F,VH-0ADD3ADC,third_party,2022-04-01,2023-04-01,28.29,3175.07,500
POL-45A4D498,PH-AF2DC898,VH-4C56602B,comprehensive,2021-11-25,2022-11-25,597.97,67719.29,750
POL-6C9959D0,PH-224CDDFD,VH-5B462E53,fire_theft,2021-03-11,2022-03-11,552.29,75250.55,500
POL-C7CB7528,PH-E58DB686,VH-C6DED772,fire_theft,2021-11-19,2022-11-19,362.01,77525.39,250
POL-8E06D154,PH-6E448B8B,VH-AD2526E4,third_party,2023-01-08,2024-01-08,332.62,50059.79,250
POL-6BAA13B8,PH-31CC6D2E,VH-A562056A,third_party,2022-02-25,2023-02-25,142.77,27837.8,250
POL-B714A0AB,PH-E815721F,VH-6BC80AA6,third_party,2021-03-12,2022-03-12,243.36,64513.35,0
POL-7084286A,PH-A8CA50A8,VH-5CA33742,third_party,2023-07-28,2024-07-27,319.88,48171.77,500
POL-E63F4E0A,PH-DB7AD550,VH-ACFB4A48,third_party,2022-03-11,2023-03-11,135.09,18904.27,750
POL-B00866B7,PH-C2D88985,VH-C2A25B50,third_party,2023-07-02,2024-07-01,126.62,13953.59,1000
POL-14B90370,PH-A4E35898,VH-07AC362C,third_party,2023-11-23,2024-11-22,288.24,66140.48,0
POL-0C317393,PH-0B498B76,VH-CED39F4B,third_party,2021-09-15,2022-09-15,192.51,22154.29,500
POL-D6C9CFC2,PH-D5CAD095,VH-B828B0CC,comprehensive,2022-02-14,2023-02-14,157.97,16686.83,0
POL-D3F02002,PH-D85CDEF0,VH-35FF7DDF,comprehensive,2022-09-25,2023-09-25,421.67,48133.09,750
POL-01FD0D79,PH-4F454B56,VH-7BAB8317,comprehensive,2023-07-31,2024-07-30,214.81,15787.5,500
POL-A714872C,PH-34AF945E,VH-09BEC8F8,third_party,2021-05-15,2022-05-15,161.89,31660.28,1000
POL-455F03AC,PH-5F386130,VH-0221EE26,fire_theft,2021-04-23,2022-04-23,81.15,14080.13,1000
POL-5B6EA6B0,PH-DA3BCD32,VH-CE38469A,comprehensive,2021-05-13,2022-05-13,542.99,35591.5,1000
POL-FCE4AD57,PH-3FB18F63,VH-2774E330,third_party,2022-11-05,2023-11-05,59.94,17832.52,0
POL-F12A1367,PH-F1085C92,VH-EC1848E9,fire_theft,2023-11-29,2024-11-28,248.95,28503.78,1000
POL-F328BB73,PH-7E3A5535,VH-9195F8AE,comprehensive,2023-09-08,2024-09-07,330.51,32568.44,500
POL-FEDF4D83,PH-1AC48A4A,VH-293539AF,comprehensive,2022-08-22,2023-08-22,78.07,7271.0,750
POL-FC8B315D,PH-2B7ACCA0,VH-FD320777,comprehensive,2022-11-17,2023-11-17,271.77,26201.47,500
POL-0ED94BD2,PH-F3C30433,VH-D4F6E8D0,comprehensive,2023-08-20,2024-08-19,446.76,48854.46,1000
POL-797D7662,PH-775CCF99,VH-ABFFFFD2,comprehensive,2021-01-25,2022-01-25,530.12,30806.54,0
POL-B0FBCF10,PH-CAAB7865,VH-5BC7DA88,fire_theft,2023-05-24,2024-05-23,50.44,11491.81,750
POL-3C76A333,PH-17A7CF5F,VH-F6850A06,third_party,2021-04-21,2022-04-21,122.46,23377.58,1000
POL-2877CFDE,PH-5E8EBA39,VH-6D6C17A7,third_party,2022-07-02,2023-07-02,360.79,102629.86,500
POL-DB0282C3,PH-A55896B3,VH-F312D251,comprehensive,2023-10-31,2024-10-30,708.12,90241.61,750
POL-051130BE,PH-52745AFF,VH-96A1B298,comprehensive,2022-05-25,2023-05-25,265.88,13407.32,750
POL-1E2C609A,PH-FEF5BDF8,VH-F0F35C0A,comprehensive,2022-04-17,2023-04-17,53.84,3883.5,750
POL-6DFAFC3A,PH-B5459922,VH-9E5D4DFC,fire_theft,2022-11-30,2023-11-30,481.76,93081.89,1000
POL-F8B51FA3,PH-A6D5EC80,VH-9A0EF765,comprehensive,2021-06-03,2022-06-03,235.66,22062.48,750
POL-9DFA04E1,PH-10CA98AA,VH-18679F8A,comprehensive,2022-07-23,2023-07-23,971.78,94823.23,500
POL-42E8B35F,PH-D9DDE0ED,VH-17A7992A,comprehensive,2022-11-20,2023-11-20,299.52,38066.64,1000
POL-BD6E2F16,PH-4650B8C4,VH-83EF0AC5,third_party,2022-05-12,2023-05-12,237.51,48163.36,500
POL-BC3A7F28,PH-D9F1C7A7,VH-19E38162,third_party,2023-07-08,2024-07-07,147.58,17858.75,0
POL-6BD9E3D9,PH-06035D15,VH-0CF9C0A7,fire_theft,2021-07-21,2022-07-21,507.38,72393.1,500
POL-88743DEB,PH-BA3FD860,VH-1F4D89A5,third_party,2023-06-05,2024-06-04,253.16,56023.76,0
POL-6FAA2C31,PH-7DC86D33,VH-7872DD30,comprehensive,2023-06-07,2024-06-06,80.16,9699.63,500
POL-F376F909,PH-BBD4BA1F,VH-0029F353,third_party,2021-01-09,2022-01-09,17.89,3965.98,0
POL-567247D0,PH-AAC81C92,VH-10610FC6,comprehensive,2022-05-23,2023-05-23,902.52,109402.83,1000
POL-294CD349,PH-E4763A43,VH-5AE58B32,comprehensive,2021-01-28,2022-01-28,560.9,81447.15,250
POL-1A8CF27A,PH-AB1F7EDA,VH-DB43B23E,comprehensive,2023-08-05,2024-08-04,532.54,39888.99,500
POL-FC5C31AC,PH-D983554E,VH-50D4E42C,fire_theft,2023-07-31,2024-07-30,104.47,13375.24,1000
POL-904596BA,PH-A3961B66,VH-21A5EDA8,third_party,2021-02-21,2022-02-21,63.64,8010.68,500
POL-A7C84934,PH-3ECD894C,VH-0CB33917,comprehensive,2021-05-11,2022-05-11,186.22,19862.64,250
