vehicle_id,policyholder_id,make,model,year,fuel_type,estimated_value,plate_number
VH-E5EECB06,PH-9784D5D8,Opel,Corsa,2020,electric,8931.72,AB954YS
VH-C84A04FB,PH-D82156BD,Volkswagen,T-Roc,2020,hybrid,21568.16,RQ449OG
VH-95355CFD,PH-581CAF10,Alfa Romeo,Stelvio,2023,diesel,54238.21,VM679QN
VH-ABA0CEA2,PH-EBCB4A65,Fiat,Panda,2012,electric,1902.95,OA170NW
VH-ACD2D91E,PH-5FE9662C,Fiat,500,2016,electric,4672.06,SB971CI
VH-5AF55156,PH-C637B8CB,Fiat,Panda,2018,petrol,6136.3,AY847GZ
VH-47B16B1E,PH-83DDFA53,Opel,Corsa,2023,hybrid,17071.62,KM665PL
VH-ACF3342C,PH-D1E17EE7,Fiat,500,2024,hybrid,3751.85,UK860CR
VH-ED500BD2,PH-108D2F3B,Citroen,C3,2024,hybrid,8763.77,MP492VJ
VH-0ACFB381,PH-0E369939,Alfa Romeo,Stelvio,2021,diesel,22602.4,JW969GL
VH-5D2BAAFF,PH-77B7C0DB,Ford,Fiesta,2018,electric,6955.38,AI056KY
VH-7F64493C,PH-7E780EFA,Hyundai,Tucson,2017,diesel,18109.0,WS754ZH
VH-D9E7C10B,PH-66CB225B,Renault,Clio,2018,hybrid,4120.78,EW286XI
VH-2EFBE1F7,PH-DC6BFC3D,Fiat,Tipo,2023,diesel,9116.4,PW257RS
VH-174BE9FF,PH-A4EB9D75,Fiat,500,2022,petrol,11851.45,JB038EK
VH-360E42BA,PH-870A73BD,Toyota,Corolla,2017,petrol,13692.27,WP264NX
VH-4A69DAD6,PH-C28AE772,Volkswagen,Polo,2013,diesel,3373.86,UN384YY
VH-AD45B486,PH-501AFC12,Hyundai,i20,2019,petrol,10990.09,YX063NR
VH-34001A0A,PH-3EA15A23,Renault,Captur,2015,electric,6665.94,QL101HA
VH-A1698C5B,PH-E2E0C9A3,BMW,Serie 3,2024,electric,29063.18,OR951SM
VH-790DBA59,PH-21D4A128,BMW,X1,2023,diesel,22555.36,AY852JU
VH-124C5FEA,PH-F1916CAC,Alfa Romeo,Stelvio,2024,petrol,36960.27,OL703QM
VH-EB527FB5,PH-85CD46B7,Opel,Corsa,2022,electric,18876.17,KN363EB
VH-D67635D0,PH-E59C0173,Volkswagen,Polo,2021,electric,8404.92,JV946JG
VH-82EE3B75,PH-D58E78FB,Volkswagen,Polo,2018,petrol,12767.3,XX318WH
VH-71D0CD96,PH-88113E3F,Fiat,Panda,2017,electric,4565.54,VE576GH
VH-855ABF86,PH-7433AF55,Ford,Focus,2024,petrol,19075.94,PW731XB
VH-5BC2FCA1,PH-D6C2A3C5,Fiat,Panda,2014,hybrid,2992.15,JI762LO
VH-C13A2C00,PH-CCCD8FE0,Ford,Fiesta,2017,diesel,2640.37,EM785HM
VH-80F44DDD,PH-1AD7D22D,Ford,Fiesta,2021,electric,16456.14,QT774RT
VH-24520C3F,PH-32075C3F,Audi,Q3,2024,petrol,22222.63,YL434TI
VH-26470A95,PH-A0635A56,Renault,Captur,2020,hybrid,8432.63,ES774LG
VH-5842ED70,PH-3861991B,Fiat,Panda,2021,diesel,7013.59,YZ676HP
VH-E00F3594,PH-E425FF45,Mercedes-Benz,Classe A,2020,petrol,30946.46,JA076IE
VH-6A59FBA3,PH-C6A7F4E7,Fiat,Panda,2017,electric,7236.22,LC753JT
VH-D7C51899,PH-1FD217B3,Fiat,Panda,2020,petrol,10437.55,CC733KY
VH-DAA43D81,PH-49E16BD8,BMW,Serie 3,2020,diesel,38189.56,TS009BZ
VH-A86A32C0,PH-A817B61A,Toyota,Yaris,2015,hybrid,6598.58,XB565ZN
VH-2E20CAD9,PH-B8419309,BMW,X1,2018,diesel,17835.26,HX453JX
VH-E0AE5D99,PH-3790E4AC,Fiat,Tipo,2023,hybrid,11334.68,UV352NL
VH-D06C4725,PH-764B4C87,Fiat,Panda,2023,petrol,4219.19,VE000NN
VH-418F7EF5,PH-0FA6A0D8,Volkswagen,Golf,2015,electric,13631.29,OA110SX
VH-B0F6FF54,PH-17669AE7,Volkswagen,T-Roc,2022,electric,17938.7,JS561YV
VH-6DC62DC9,PH-C49362BF,Toyota,Corolla,2022,petrol,29003.04,TW899YT
VH-713274D6,PH-5314B451,BMW,Serie 3,2014,hybrid,14268.99,KC158CR
VH-CEB041F7,PH-DFA1EB7E,BMW,Serie 3,2018,diesel,8872.71,XO661ZI
VH-51FCF54A,PH-FFED3ADE,Volkswagen,T-Roc,2020,diesel,16053.76,XJ618PO
VH-35942949,PH-6B5C4B25,Citroen,C3,2022,petrol,10126.39,QP479VA
VH-AB5E43A1,PH-C9E9E2A8,Renault,Clio,2015,electric,7843.23,MV682UZ
VH-7E148357,PH-0838B7ED,Ford,Fiesta,2019,diesel,14094.71,XL565WE
VH-5BACCCC1,PH-5EE2B111,Toyota,Yaris,2017,diesel,4970.99,AQ142UT
VH-3942BED8,PH-C3DF9255,Hyundai,i20,2018,hybrid,12654.93,WH292AX
VH-66F1164D,PH-0551EAB7,Fiat,Panda,2015,diesel,5584.52,NJ473AK
VH-201D2BDF,PH-108C1DFC,Volkswagen,T-Roc,2021,diesel,22761.55,FE051CI
VH-5FBDD433,PH-27F75703,Volkswagen,Polo,2016,diesel,7307.79,CR047MM
VH-EBFB0834,PH-8505980A,Audi,Q3,2017,diesel,16084.25,OH914GR
VH-50000D2D,PH-63316A8F,Mercedes-Benz,GLA,2023,hybrid,46784.4,XX247QK
VH-2D234A15,PH-C3B3EECB,Lancia,Ypsilon,2022,hybrid,10213.02,JE594AG
VH-6C65BAB2,PH-93F7A744,Peugeot,208,2016,diesel,6328.36,DA238XV
VH-0ADD3ADC,PH-502BCD7F,Fiat,Panda,2012,diesel,1496.68,UH866LC
VH-4C56602B,PH-AF2DC898,Citroen,C3,2023,petrol,15815.97,PP313JD
VH-5B462E53,PH-224CDDFD,Mercedes-Benz,GLA,2017,hybrid,27463.83,CQ025VG
VH-C6DED772,PH-E58DB686,Peugeot,208,2020,hybrid,16331.98,GI581NY
VH-AD2526E4,PH-6E448B8B,Mercedes-Benz,Classe A,2023,petrol,22547.89,GT852QY
VH-A562056A,PH-31CC6D2E,Renault,Captur,2019,hybrid,7946.97,PR599TK
VH-6BC80AA6,PH-E815721F,Volkswagen,Polo,2019,petrol,13170.09,ZS128QJ
VH-5CA33742,PH-A8CA50A8,Peugeot,208,2018,electric,13756.11,KL167ZQ
VH-ACFB4A48,PH-DB7AD550,Opel,Corsa,2014,petrol,6793.83,YT831FG
VH-C2A25B50,PH-C2D88985,Lancia,Ypsilon,2016,hybrid,6695.13,JR180YS
VH-07AC362C,PH-A4E35898,Peugeot,208,2021,diesel,18441.53,GR634CI
VH-CED39F4B,PH-0B498B76,Jeep,Renegade,2015,hybrid,8234.55,WT219FJ
VH-B828B0CC,PH-D5CAD095,Hyundai,i20,2015,hybrid,4995.61,SO091XH
VH-35FF7DDF,PH-D85CDEF0,Peugeot,308,2024,petrol,14511.71,CQ734KE
VH-7BAB8317,PH-4F454B56,Dacia,Sandero,2016,petrol,5702.79,CJ133XM
VH-09BEC8F8,PH-34AF945E,Toyota,Yaris,2024,diesel,8796.81,KU301LL
VH-0221EE26,PH-5F386130,Fiat,Panda,2013,diesel,2942.61,HB440GB
VH-CE38469A,PH-DA3BCD32,Fiat,Panda,2024,diesel,15501.71,OR109CV
VH-2774E330,PH-3FB18F63,Fiat,Panda,2015,electric,3641.35,LT557RJ
VH-EC1848E9,PH-F1085C92,Citroen,C3,2016,hybrid,8370.47,XW454NH
VH-9195F8AE,PH-7E3A5535,Dacia,Sandero,2018,petrol,8512.76,ZR991XF
VH-293539AF,PH-1AC48A4A,Fiat,Panda,2013,petrol,2207.54,NT520TI
VH-FD320777,PH-2B7ACCA0,Renault,Captur,2016,petrol,6777.11,JV106CT
VH-D4F6E8D0,PH-F3C30433,Volkswagen,Polo,2021,hybrid,10379.45,WX691MU
VH-ABFFFFD2,PH-775CCF99,Jeep,Renegade,2017,diesel,14236.44,BY822WX
VH-5BC7DA88,PH-CAAB7865,Volkswagen,Polo,2012,petrol,2319.67,EZ682XD
VH-F6850A06,PH-17A7CF5F,Fiat,Tipo,2020,petrol,7538.49,QE175EV
VH-6D6C17A7,PH-5E8EBA39,Peugeot,208,2024,hybrid,20850.28,FU996ZM
VH-F312D251,PH-A55896B3,Opel,Corsa,2024,diesel,20155.73,AQ479GU
VH-96A1B298,PH-52745AFF,Toyota,Yaris,2012,petrol,6217.33,XA932AL
VH-F0F35C0A,PH-FEF5BDF8,Fiat,Panda,2015,diesel,1508.47,PE870YE
VH-9E5D4DFC,PH-B5459922,Hyundai,Tucson,2018,petrol,18954.51,FE748AB
VH-9A0EF765,PH-A6D5EC80,Dacia,Sandero,2019,petrol,7342.92,TP438XE
VH-18679F8A,PH-10CA98AA,Mercedes-Benz,GLA,2018,electric,23843.89,DE145TL
VH-17A7992A,PH-D9DDE0ED,Citroen,C3,2020,petrol,7776.23,WZ802BK
VH-83EF0AC5,PH-4650B8C4,Dacia,Sandero,2021,petrol,11086.07,AZ480MB
VH-19E38162,PH-D9F1C7A7,Dacia,Sandero,2016,petrol,6622.66,ZF654IA
VH-0CF9C0A7,PH-06035D15,Peugeot,208,2021,electric,18500.35,IO950ZM
VH-1F4D89A5,PH-BA3FD860,Toyota,RAV4,2017,petrol,15395.53,IC985UQ
VH-7872DD30,PH-7DC86D33,Fiat,Punto,2012,hybrid,2488.31,MW016IG
VH-0029F353,PH-BBD4BA1F,Fiat,Punto,2015,diesel,1133.51,UL238NZ
VH-10610FC6,PH-AAC81C92,Peugeot,208,2023,petrol,25689.12,QQ656QO
VH-5AE58B32,PH-E4763A43,Ford,Focus,2021,electric,17995.29,CG062MV
VH-DB43B23E,PH-AB1F7EDA,Peugeot,208,2017,hybrid,13869.26,SA386CD
VH-50D4E42C,PH-D983554E,Lancia,Ypsilon,2018,petrol,4387.1,IP719SI
VH-21A5EDA8,PH-A3961B66,Fiat,Panda,2016,electric,3011.3,GQ514AG
VH-0CB33917,PH-3ECD894C,Lancia,Ypsilon,2022,diesel,3984.53,XH944RF
VH-D11C6E33,PH-3BE3F828,Dacia,Duster,2014,diesel,5062.24,SW479YD
VH-8767E7EE,PH-35EAA355,Hyundai,Tucson,2021,diesel,21232.74,LH283JO
VH-BE86BDAE,PH-0B7A5999,Ford,Focus,2024,petrol,9101.36,CX309NP
VH-42F82947,PH-3970CE10,Alfa Romeo,Giulietta,2017,hybrid,10136.43,XH670EV
VH-B26A6CBB,PH-30261E59,Peugeot,308,2016,hybrid,13101.8,QY865QM
VH-42291FB3,PH-AAC7B6BF,Toyota,Yaris,2022,petrol,7246.03,WV258ES
VH-30E7990F,PH-C6E93B95,BMW,X1,2023,petrol,44837.92,FQ801FW
VH-B5BE5BF9,PH-242999B0,Alfa Romeo,Giulietta,2016,hybrid,6814.26,EH068LG
VH-25B51AFB,PH-7DE4A023,Lancia,Ypsilon,2013,petrol,4529.66,NR676XJ
VH-1E3B9CF4,PH-FF05BFBA,Fiat,Panda,2015,diesel,5814.79,QA458TM
VH-78A2FB7B,PH-74E6F614,Volkswagen,Polo,2015,diesel,5614.37,PI959XI
VH-5B077FD0,PH-9AFD957B,Fiat,500,2013,hybrid,3155.11,KE531CH
VH-ACDB4024,PH-A079C73E,Ford,Focus,2021,diesel,11967.55,KL592VZ
VH-8D271D06,PH-6C4577FA,Fiat,Tipo,2023,electric,18553.11,IR411WO
VH-BCDA5540,PH-C6650124,Opel,Corsa,2014,hybrid,3559.8,QM675VF
VH-D5ADCC2A,PH-7E7FA616,Toyota,Yaris,2023,electric,14560.48,XU997DZ
VH-FC644465,PH-5740DC21,Fiat,500,2016,hybrid,7601.81,IK965HI
VH-AE6315E5,PH-8D79E463,Toyota,Yaris,2013,electric,2268.29,CY641LY
VH-8786A3F3,PH-0815DAE4,Fiat,500,2018,diesel,6265.38,OQ300TN
VH-BAC1680B,PH-C0E8C5DA,Renault,Clio,2022,diesel,13122.0,LX016QF
VH-7F5C37CA,PH-E9EF44C0,Lancia,Ypsilon,2018,hybrid,9481.41,BC597YX
VH-905653E5,PH-40EDBD00,Dacia,Sandero,2021,hybrid,7157.28,FI848EE
VH-E84719E5,PH-69D1B2B6,Toyota,RAV4,2017,diesel,20810.79,JY276VT
VH-910CC645,PH-24A0127B,Fiat,Panda,2022,petrol,12793.81,RB846SU
VH-2490A37D,PH-1ACE9FE3,Peugeot,308,2018,hybrid,11096.33,CZ040UQ
VH-0D164304,PH-8BD475AB,Dacia,Sandero,2022,diesel,8534.76,GJ153RA
VH-6D093FC6,PH-A6FD080F,Ford,Focus,2012,petrol,6567.71,XH866LZ
VH-8C279B6F,PH-BE2959DA,Volkswagen,Polo,2022,hybrid,7065.32,DL460KI
VH-97037996,PH-15A5410F,Alfa Romeo,Giulietta,2014,petrol,2635.8,HS096EM
VH-020AED1A,PH-1F14D015,Dacia,Duster,2018,petrol,15384.91,IX272MU
VH-7906C8C9,PH-F9B81EF2,Volkswagen,Golf,2021,petrol,9822.37,UK649XG
VH-750477AB,PH-C2949F47,BMW,Serie 3,2022,hybrid,29430.79,DT856WE
VH-92B2CA18,PH-B5EDC867,Volkswagen,Golf,2023,diesel,32331.22,XU850VE
VH-789E6097,PH-24EAF899,Peugeot,308,2016,petrol,7634.14,CL383KX
VH-55DF88BF,PH-B1124D0E,Opel,Corsa,2017,diesel,4579.72,VP582OK
VH-5783498D,PH-9BB8B328,Volkswagen,Polo,2014,petrol,7144.47,FM439FN
VH-C6034EAF,PH-6793762D,Dacia,Duster,2024,hybrid,22764.42,MP446UQ
VH-E4E47F1A,PH-18EB8BB0,Peugeot,208,2023,petrol,21466.4,OR075TY
VH-08854856,PH-DDEE75D6,Mercedes-Benz,Classe A,2023,petrol,23883.11,VZ919SW
VH-E131D807,PH-3E5F2155,Hyundai,Tucson,2024,diesel,31761.61,OP129LL
VH-5352E75D,PH-80AA362C,Mercedes-Benz,Classe A,2022,electric,36033.24,JD925ZJ
VH-D9FEF2EB,PH-2864168B,Fiat,500,2012,diesel,2383.74,VD982NI
VH-6F611196,PH-1615239E,Fiat,500,2020,petrol,13234.1,QY974UK
VH-81867E20,PH-634C2B26,Audi,Q3,2022,diesel,26412.05,ON590LM
VH-B9FA9D63,PH-879D6AC0,Lancia,Ypsilon,2016,electric,2185.65,AL943KJ
VH-793A7D36,PH-7F1D8F06,Toyota,Yaris,2019,petrol,10252.26,HY771NR
VH-F5D7DFF2,PH-02088ADC,Toyota,RAV4,2019,diesel,28403.88,NZ209SF
VH-A6633CDD,PH-4707986A,Volkswagen,Golf,2018,hybrid,17738.0,YT634BP
VH-B89AD0E7,PH-9FA6C607,BMW,Serie 3,2020,petrol,17974.75,LG771LS
VH-E6B83688,PH-4AAA451C,Toyota,Corolla,2018,petrol,19875.62,VB547DD
VH-8D28E303,PH-3FD60E69,BMW,Serie 3,2017,petrol,10115.06,HY431JT
VH-C6450D58,PH-79482D27,Peugeot,308,2017,petrol,12798.92,WR255PE
VH-41512C6E,PH-AF849370,Hyundai,i20,2021,petrol,10929.29,QK135MI
VH-21F9A5CD,PH-16D387E2,Renault,Clio,2023,petrol,5910.94,UX416UP
VH-33AC1CCA,PH-6E24A763,Mercedes-Benz,GLA,2023,electric,35455.9,UL952OG
VH-46799DC8,PH-2421939F,Volkswagen,T-Roc,2020,hybrid,19991.14,ER580LL
VH-41BEACA7,PH-56E7B8A5,Renault,Clio,2023,petrol,17895.34,PX758TJ
VH-EDD1BA4D,PH-992A9679,Renault,Captur,2018,diesel,15143.04,UN284MB
VH-B9639145,PH-8ED19555,Fiat,Panda,2012,diesel,4522.86,YG334NF
VH-F7219A44,PH-D35064B4,Fiat,Tipo,2020,petrol,7280.26,AJ146AO
VH-6FA6F9AD,PH-45B02DC9,Fiat,Punto,2013,diesel,731.03,UW797DI
VH-6D5ED703,PH-5C192807,Fiat,Tipo,2021,petrol,9962.73,JD595RL
VH-0706437E,PH-6CDED7B0,Volkswagen,T-Roc,2020,hybrid,17775.16,QW456GP
VH-1949248B,PH-103F27BB,Renault,Captur,2022,hybrid,13043.92,DO961AG
VH-8593C28E,PH-3820C19F,Fiat,Panda,2022,hybrid,8686.91,CO001LT
VH-2C906E36,PH-E09F5D51,Toyota,RAV4,2021,petrol,31611.7,XB949MO
VH-42BA2A71,PH-779B8006,Toyota,Corolla,2022,hybrid,11154.86,PR928NW
VH-CA94563B,PH-5AE8AAD1,Hyundai,i20,2020,petrol,5899.15,KV215DM
VH-7A94EA49,PH-CC01632D,Peugeot,308,2021,diesel,14853.55,VR967YZ
VH-65FE17F8,PH-5BF91AF4,BMW,X1,2018,petrol,20574.93,VH673LG
VH-BA4D9300,PH-B43F6DAA,Fiat,Tipo,2019,diesel,13097.35,VZ896LW
VH-D2333F7F,PH-563BD8A3,Fiat,Panda,2016,electric,4454.03,PB288OE
VH-9A40342A,PH-4BED59C7,Peugeot,308,2021,electric,9462.63,IY351CG
VH-35FDC0CA,PH-5948D40B,Toyota,Yaris,2013,diesel,4545.53,TA309CI
VH-FFF42DA8,PH-FF11EAEF,Citroen,C3,2020,hybrid,7952.5,JF493PU
VH-49917925,PH-A1C01936,Fiat,500,2023,electric,10952.42,MV796HK
VH-3FEEFD00,PH-75F2696A,Fiat,Panda,2015,diesel,2028.78,YC803WI
VH-C428AA69,PH-58AA6308,Fiat,Panda,2017,hybrid,4732.68,VB356OV
VH-36901A19,PH-E7A88827,Volkswagen,Polo,2015,petrol,7713.6,RE825MA
VH-068C30AD,PH-53DEBC60,Fiat,Tipo,2024,petrol,20969.49,VN794HX
VH-9B1E3BA1,PH-D9EC2CFE,Ford,Fiesta,2013,hybrid,1363.33,EQ669YQ
VH-F59EA157,PH-191B0A7A,Dacia,Sandero,2023,electric,10279.65,CZ232EV
VH-1544430C,PH-C79E0D4D,Volkswagen,Polo,2016,petrol,8503.8,IU526VF
VH-518E41A4,PH-F3D51B40,Hyundai,Tucson,2023,petrol,15512.74,DS892PZ
VH-9C193BB5,PH-941D53F8,Fiat,Tipo,2017,hybrid,9635.52,ZT574JM
VH-EEBC728F,PH-35A3A38D,Opel,Corsa,2016,hybrid,8730.57,ML255WG
VH-9D1C7247,PH-208699A9,Alfa Romeo,Giulietta,2016,electric,7873.47,JC185DQ
VH-8299F7C4,PH-91328FDB,BMW,X1,2024,diesel,33757.86,GM805OG
VH-6B8EB6D0,PH-79EBA1DA,Fiat,500,2014,electric,4349.08,BG819RU
VH-0AE809FE,PH-F9919242,Fiat,500,2019,diesel,10058.02,OX418NQ
VH-5654C5B1,PH-EAFAE4A9,Volkswagen,Golf,2019,electric,20735.38,PC220IM
VH-2923BD27,PH-17EE7786,Fiat,500,2021,hybrid,8265.48,IV335QH
VH-65528BD7,PH-BF6AEB24,Dacia,Duster,2017,diesel,5778.87,BD728DF
VH-8807505E,PH-BFEAEB20,Opel,Corsa,2020,electric,8431.11,MA876GA
VH-E7CFCC8C,PH-DFDC3168,Volkswagen,T-Roc,2021,hybrid,21266.72,OP906BX
VH-BCA77A2F,PH-B9CEF61D,Audi,A3,2023,petrol,35314.65,ND762RH
VH-1EE916B4,PH-A0CA61A7,Fiat,Punto,2016,petrol,3025.66,AP716NU
VH-62B29C9E,PH-9E242E1A,Peugeot,308,2017,diesel,5006.17,DP488EB
VH-34AC6B1F,PH-EEC82086,Fiat,Tipo,2016,diesel,5424.41,RB186VJ
VH-189D12BB,PH-C792C534,Ford,Fiesta,2011,hybrid,4451.22,BH645VF
VH-8DA54280,PH-FEC33954,BMW,Serie 3,2021,diesel,35410.52,IT419NO
VH-8F7962C8,PH-B714B0E0,Fiat,500,2018,petrol,11754.88,MB390KW
VH-BC1D0C6E,PH-1EA8B399,Audi,A3,2021,petrol,15540.35,ZI909ZZ
VH-323D1F41,PH-592471AA,Renault,Captur,2019,electric,19253.14,UA251HJ
VH-8E67C0EB,PH-F9FAA37E,Volkswagen,T-Roc,2018,hybrid,17322.15,VB158DR
VH-BF9D0E6F,PH-957B60D9,Citroen,C3,2016,petrol,8856.23,GM967RE
VH-6C63E8E2,PH-C9348B7D,Fiat,500,2017,petrol,8344.89,OI531FD
VH-86263F11,PH-82A25EBA,Dacia,Duster,2024,hybrid,20113.8,UM526XE
VH-6BF43AC6,PH-77BBB357,Toyota,RAV4,2018,hybrid,19970.09,EF908DN
VH-C56A7D01,PH-74038647,Peugeot,208,2018,hybrid,4926.52,LZ029IQ
VH-DE8FB3D7,PH-931C9874,Hyundai,Tucson,2022,diesel,18404.38,GY384LR
VH-5175B04D,PH-3A847B14,Fiat,500,2018,hybrid,11012.31,VT065UC
VH-9B37D0EA,PH-BBD6B73D,Toyota,Corolla,2015,diesel,5881.51,HZ745KC
VH-DB96293D,PH-29218436,Renault,Clio,2020,petrol,3928.25,MS510GY
VH-B425E5B4,PH-C5751F37,Renault,Clio,2023,petrol,13638.68,XC128JB
VH-CC1390D7,PH-2662A8A1,Opel,Corsa,2021,petrol,10517.67,GC589SK
VH-81E3CF6B,PH-53050F8E,Volkswagen,Golf,2020,diesel,19641.73,SS597AH
VH-DB3D3255,PH-155AA23B,Renault,Clio,2021,diesel,11669.25,PP030CP
VH-40946789,PH-EB967CEB,Opel,Corsa,2018,petrol,5870.86,NQ941OB
VH-FA27ED09,PH-4B01BD3A,Audi,Q3,2022,diesel,39262.21,IW516MA
VH-A124F8F0,PH-8AF50F59,Alfa Romeo,Giulietta,2015,diesel,7069.48,RZ895HY
VH-FE3436BB,PH-7F5A846D,Dacia,Duster,2016,electric,10692.43,HO418MR
VH-CAB63A51,PH-913CDB37,Citroen,C3,2022,electric,8697.96,YM600OO
VH-2B48A8A3,PH-216BF6A6,Fiat,500,2019,electric,10911.98,IH973JK
VH-9EB71609,PH-D6D2B025,Fiat,Punto,2008,hybrid,1592.58,UY303PY
VH-B040CDBC,PH-4A848AA9,Fiat,Panda,2016,diesel,4035.71,FI675SZ
VH-8036F3E1,PH-4CF30A2C,Fiat,Punto,2016,hybrid,4227.03,IK048DY
VH-5AF7EE80,PH-17A944BF,Fiat,Panda,2016,diesel,5479.44,RB731SJ
VH-24D286DA,PH-8768E692,Volkswagen,Golf,2021,petrol,18115.93,LM427AK
VH-D8D0E5B9,PH-A93BC2D2,Audi,Q3,2022,petrol,38464.48,OT594YS
VH-F19E7EED,PH-C635D89D,Lancia,Ypsilon,2018,diesel,2502.2,ND079DD
VH-843FEE8F,PH-8C2A2701,Peugeot,308,2022,diesel,25323.46,MJ456OL
VH-F9236D07,PH-F946CC7A,Lancia,Ypsilon,2013,petrol,4776.94,OE722QS
VH-DB6CF5A6,PH-27B10C02,Toyota,Corolla,2022,diesel,15138.87,VS854GJ
VH-6B050CA1,PH-2E5B8322,Ford,Fiesta,2016,diesel,5684.03,YG984SA
VH-62E35742,PH-179DE218,Volkswagen,Golf,2019,hybrid,17365.13,QL066XN
VH-3AAFE6D3,PH-E0A57A8E,Hyundai,i20,2017,electric,3906.45,UW382NC
VH-3B917BAE,PH-5B83FB53,Peugeot,208,2018,diesel,6032.55,ZR977PB
VH-D7739AE7,PH-63338F0F,Fiat,Panda,2016,diesel,2795.48,OT039LO
VH-3738C5A4,PH-A555C90F,Audi,A3,2023,hybrid,23479.21,EM792HP
VH-DC313179,PH-BA0CC698,Fiat,Panda,2014,hybrid,2032.63,CV073ZC
VH-4F032DCD,PH-9C095944,Lancia,Ypsilon,2018,diesel,4310.11,DE622RT
VH-B6836D43,PH-9F558E6C,Ford,Fiesta,2012,diesel,6531.5,NR432UF
VH-3E762EAC,PH-1AA63DC5,Peugeot,208,2018,electric,14249.83,GV023YH
VH-2BE788B1,PH-B949C988,BMW,X1,2018,electric,13152.59,II606MA
VH-F3CDE88C,PH-04A882E4,Fiat,Tipo,2018,diesel,8547.48,WH695VA
VH-0391839D,PH-AB1F9B98,Mercedes-Benz,Classe A,2018,diesel,20264.44,GK652OR
VH-2DE66D9C,PH-727EE680,Mercedes-Benz,Classe A,2022,hybrid,19523.17,CE370QK
VH-C7631F59,PH-9ACEDAC2,Ford,Focus,2020,hybrid,15145.48,ZM885II
VH-522FDFA3,PH-B1EBA6B8,Ford,Fiesta,2019,petrol,5432.29,RP311YK
VH-C7DC928C,PH-2665BEC7,Jeep,Renegade,2019,electric,19060.82,IF428LL
VH-4E4812A9,PH-E6762D89,BMW,Serie 3,2015,diesel,10026.08,KH425ON
VH-250744D1,PH-5C2327BD,Ford,Fiesta,2012,petrol,5486.31,ZA688PR
VH-34D6A9EB,PH-DA3FF69E,Volkswagen,Polo,2012,petrol,4284.29,RM203AV
VH-51D3C371,PH-7A581494,Audi,A3,2022,petrol,30547.09,FD701HC
VH-A6D24FA7,PH-BC47C7B4,Fiat,Tipo,2023,hybrid,12385.68,RM992NG
VH-097618F1,PH-6E0D9DCD,Dacia,Duster,2018,electric,14610.28,SQ287YP
VH-A5CA1EF5,PH-F38E5126,Alfa Romeo,Giulietta,2013,diesel,5001.31,ZW249CI
VH-F138C894,PH-BB43139A,Ford,Fiesta,2017,petrol,6178.17,ZN179FS
VH-8A63D2A4,PH-6527554D,BMW,Serie 3,2016,petrol,16180.19,JJ033DN
VH-93B34BD9,PH-5F6B12FD,Volkswagen,Polo,2015,hybrid,3204.42,RR700QA
VH-7FCCCB08,PH-57D3C123,Peugeot,308,2016,petrol,7857.12,CW874BF
VH-50E1C9FE,PH-957FAD29,BMW,Serie 3,2017,petrol,24901.47,VC220EA
VH-F1D0389B,PH-8E7AFF84,Volkswagen,Polo,2016,electric,4335.04,XP541LJ
VH-E1276ED2,PH-D27C56B7,Jeep,Renegade,2020,petrol,11866.21,IQ210PT
VH-2816B632,PH-385322F2,Dacia,Sandero,2020,hybrid,7990.05,MN501EO
VH-39E3780D,PH-EF4DE3C1,Mercedes-Benz,Classe A,2021,diesel,33602.43,FM974VV
VH-D1F2ED21,PH-A0F0AF08,Peugeot,308,2019,petrol,17496.92,FB607HX
VH-677538A1,PH-0DBDEE29,Ford,Fiesta,2012,diesel,6590.92,JX330RZ
VH-A3B6E5DB,PH-B86888DC,Fiat,Tipo,2022,diesel,21007.19,QP836EH
VH-AE3D4A69,PH-D746566B,Fiat,Panda,2024,diesel,4404.14,NB457ZC
VH-0F4FAC20,PH-9898FD53,Toyota,Yaris,2023,hybrid,13946.77,HE148MP
VH-AFAD3EED,PH-50F43662,Toyota,Yaris,2013,hybrid,2278.72,QW701DT
VH-C1FF6140,PH-BA384999,Opel,Corsa,2018,diesel,10170.08,BX679DS
VH-9534807B,PH-E55A047F,Citroen,C3,2018,hybrid,11279.31,VE251AT
VH-9EF23221,PH-24F2D736,Toyota,Yaris,2012,diesel,7320.09,BD852RE
VH-1CF19DF3,PH-604D2AF0,Volkswagen,T-Roc,2019,hybrid,16169.59,HW704ES
VH-6F31EA1C,PH-C6E71060,Toyota,Yaris,2024,diesel,22569.15,YP829SK
VH-6E328107,PH-08A6E4B7,Volkswagen,T-Roc,2023,diesel,34016.29,KR511UL
VH-C2F07216,PH-4AB26AFA,Fiat,Panda,2016,diesel,6743.07,GZ714TU
VH-7C2AC898,PH-57031CF8,BMW,X1,2019,hybrid,14493.27,AZ741OK
VH-89C2B3F3,PH-A7F1A863,Alfa Romeo,Giulietta,2016,petrol,8984.71,FJ739RZ
VH-0B6D98D3,PH-5BBF4994,Ford,Focus,2015,hybrid,6259.01,FM918EL
VH-CEEFFFDE,PH-C51E3788,Fiat,Panda,2016,hybrid,6156.64,WC977FJ
VH-6AAD4CD7,PH-150751F8,Fiat,Panda,2016,diesel,4533.62,YU772NW
VH-ED9A34BC,PH-D76A4961,Hyundai,Tucson,2017,diesel,15481.53,JG354UJ
